Time,LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:PHOENIX SKY HARBOR INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.413564E+03,4.031192E+03,1.557824E-01,3.327634E-01
00:30:00,4.445348E+03,3.895323E+03,1.569042E-01,3.215476E-01
00:45:00,4.475811E+03,3.766624E+03,1.579793E-01,3.109238E-01
01:00:00,4.505393E+03,3.644454E+03,1.590233E-01,3.008389E-01
01:15:00,4.523730E+03,3.540581E+03,1.596704E-01,2.922643E-01
01:30:00,4.538972E+03,3.445892E+03,1.602084E-01,2.844479E-01
01:45:00,4.552305E+03,3.358993E+03,1.606789E-01,2.772746E-01
02:00:00,4.564196E+03,3.279203E+03,1.610986E-01,2.706881E-01
02:15:00,4.572667E+03,3.207123E+03,1.613975E-01,2.647380E-01
02:30:00,4.579792E+03,3.140267E+03,1.616490E-01,2.592193E-01
02:45:00,4.585917E+03,3.078106E+03,1.618652E-01,2.540881E-01
03:00:00,4.591274E+03,3.020282E+03,1.620542E-01,2.493149E-01
03:15:00,4.595785E+03,2.965529E+03,1.622134E-01,2.447952E-01
03:30:00,4.599823E+03,2.913379E+03,1.623560E-01,2.404903E-01
03:45:00,4.603491E+03,2.863576E+03,1.624854E-01,2.363792E-01
04:00:00,4.606843E+03,2.815915E+03,1.626037E-01,2.324450E-01
04:15:00,4.603533E+03,2.778096E+03,1.624868E-01,2.293231E-01
04:30:00,4.598020E+03,2.745202E+03,1.622923E-01,2.266078E-01
04:45:00,4.591064E+03,2.716346E+03,1.620468E-01,2.242258E-01
05:00:00,4.582983E+03,2.691155E+03,1.617616E-01,2.221464E-01
05:15:00,4.564975E+03,2.681856E+03,1.611260E-01,2.213788E-01
05:30:00,4.544082E+03,2.681296E+03,1.603887E-01,2.213326E-01
05:45:00,4.521285E+03,2.688988E+03,1.595841E-01,2.219675E-01
06:00:00,4.497043E+03,2.746397E+03,1.587285E-01,2.267065E-01
06:15:00,4.475483E+03,2.897709E+03,1.579676E-01,2.391969E-01
06:30:00,4.455065E+03,3.161518E+03,1.572471E-01,2.609735E-01
06:45:00,4.435210E+03,3.529664E+03,1.565463E-01,2.913633E-01
07:00:00,4.415729E+03,3.948923E+03,1.558588E-01,3.259725E-01
07:15:00,4.409213E+03,4.352776E+03,1.556289E-01,3.593101E-01
07:30:00,4.404739E+03,4.726980E+03,1.554711E-01,3.902003E-01
07:45:00,4.401551E+03,5.072583E+03,1.553585E-01,4.187294E-01
08:00:00,4.399312E+03,5.394295E+03,1.552795E-01,4.452862E-01
08:15:00,4.436160E+03,5.649890E+03,1.565801E-01,4.663850E-01
08:30:00,4.477776E+03,5.880225E+03,1.580489E-01,4.853984E-01
08:45:00,4.522444E+03,6.091491E+03,1.596252E-01,5.028376E-01
09:00:00,4.569463E+03,6.287638E+03,1.612844E-01,5.190286E-01
09:15:00,4.592683E+03,6.492435E+03,1.621035E-01,5.359335E-01
09:30:00,4.614697E+03,6.683304E+03,1.628802E-01,5.516888E-01
09:45:00,4.636217E+03,6.859563E+03,1.636394E-01,5.662379E-01
10:00:00,4.657332E+03,7.021519E+03,1.643844E-01,5.796063E-01
10:15:00,4.663683E+03,7.181359E+03,1.646083E-01,5.928001E-01
10:30:00,4.668421E+03,7.325405E+03,1.647754E-01,6.046903E-01
10:45:00,4.672053E+03,7.452934E+03,1.649035E-01,6.152169E-01
11:00:00,4.674925E+03,7.563274E+03,1.650048E-01,6.243247E-01
11:15:00,4.676776E+03,7.650293E+03,1.650701E-01,6.315075E-01
11:30:00,4.678227E+03,7.718885E+03,1.651212E-01,6.371689E-01
11:45:00,4.679455E+03,7.773371E+03,1.651646E-01,6.416660E-01
12:00:00,4.680515E+03,7.818476E+03,1.652020E-01,6.453889E-01
12:15:00,4.681330E+03,7.865412E+03,1.652308E-01,6.492625E-01
12:30:00,4.682135E+03,7.922172E+03,1.652592E-01,6.539471E-01
