Time,LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:MINNEAPOLIS ST PAUL INTL ARP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,1.540955E+04,1.673353E+03,5.435139E-01,1.381852E-01
00:30:00,1.544211E+04,1.566440E+03,5.446623E-01,1.293550E-01
00:45:00,1.547336E+04,1.463910E+03,5.457644E-01,1.208870E-01
01:00:00,1.550369E+04,1.365497E+03,5.468337E-01,1.127589E-01
01:15:00,1.552223E+04,1.282473E+03,5.474874E-01,1.059019E-01
01:30:00,1.553751E+04,1.206183E+03,5.480264E-01,9.960136E-02
01:45:00,1.555076E+04,1.135772E+03,5.484936E-01,9.378633E-02
02:00:00,1.556242E+04,1.070795E+03,5.489050E-01,8.842017E-02
02:15:00,1.557051E+04,1.012136E+03,5.491902E-01,8.357588E-02
02:30:00,1.557728E+04,9.574256E+02,5.494289E-01,7.905763E-02
02:45:00,1.558311E+04,9.062416E+02,5.496347E-01,7.483067E-02
03:00:00,1.558832E+04,8.582619E+02,5.498184E-01,7.086833E-02
03:15:00,1.559281E+04,8.126111E+02,5.499767E-01,6.709834E-02
03:30:00,1.559683E+04,7.689818E+02,5.501184E-01,6.349534E-02
03:45:00,1.560039E+04,7.272139E+02,5.502440E-01,6.004607E-02
04:00:00,1.560358E+04,6.871967E+02,5.503565E-01,5.674141E-02
04:15:00,1.559976E+04,6.555572E+02,5.502219E-01,5.412853E-02
04:30:00,1.559356E+04,6.276893E+02,5.500033E-01,5.182724E-02
04:45:00,1.558592E+04,6.031353E+02,5.497341E-01,4.979963E-02
05:00:00,1.557731E+04,5.816487E+02,5.494304E-01,4.802533E-02
05:15:00,1.555827E+04,5.825617E+02,5.487590E-01,4.810054E-02
05:30:00,1.553606E+04,6.209209E+02,5.479759E-01,5.126812E-02
05:45:00,1.551182E+04,7.112166E+02,5.471215E-01,5.872499E-02
06:00:00,1.548599E+04,8.553805E+02,5.462106E-01,7.063015E-02
06:15:00,1.546326E+04,1.043218E+03,5.454093E-01,8.613960E-02
06:30:00,1.544195E+04,1.252391E+03,5.446576E-01,1.034090E-01
06:45:00,1.542133E+04,1.464885E+03,5.439308E-01,1.209513E-01
07:00:00,1.540128E+04,1.674641E+03,5.432237E-01,1.382669E-01
07:15:00,1.539459E+04,1.869490E+03,5.429880E-01,1.543525E-01
07:30:00,1.539014E+04,2.056883E+03,5.428313E-01,1.698232E-01
07:45:00,1.538707E+04,2.235476E+03,5.427230E-01,1.845672E-01
